CustomerID,CustomerName,Age,Gender,AnnualIncome_INR,IncomeCurrency,SpendingScore_1_100,MembershipTier,JoinDate,LastPurchaseDate,VisitFrequency,AvgBasketValue_INR,TotalPurchases,OnlinePurchases,StorePurchases,PreferredCategory,City,Country,EmailProvider,DeviceType,PaymentMethod,LoyaltyPoints,SatisfactionRating_1_5,CouponUsed,ChurnNextMonth
CUST100708,Amit Mehta,12,female,,,91,Gold,30/01/2022,30/10/2023, monthly ,2015.85,7,3,5, Gaming ,Delhi,INDIA,GMAIL.COM,,Debit Card,1407,2,,0
CUST100709,Myra Iyer,10,Male,709987,INR,42, GOLD ,08/03/2021,27-Nov-2021,RARELY,6249.36,14,8,6, Sports ,Ahmedabad,India,GMAIL.COM, web ,,1584,3,Y,0
CUST100710,Neha Mehta,38,female,896868,INR,45,silver,08-31-2021,13-Dec-2021,Rarely,546.15,2,0,2, Food Court , bengaluru ,INDIA,company.com,Mobile,Credit Card,1497,1,no,0
CUST100711,Myra Chopra,29,F,328311,INR,93,Silver,28/04/2023,14/02/2025,,474.07,7,3,5,Sports,NEW DELHI, india ,gmail.com,iOS, CREDIT CARD ,855,2,0,0
CUST100191,Ishaan Gupta,19,Female,679383,INR,49,silver,07-10-2024,,Rarely,292.61,39,30,8,beauty, Hyderabad ,INDIA,yahoo.com,Mobile,upi,727,5,no,1
CUST100713,Riya Patel,34,,295887,₹,57,Silver,09-Jul-2022,05-18-2023,RARELY,2541.78,39,34,4,Sports,Chennai,,GMAIL.COM, web ,Card,1253,5,,1
CUST100714,Priya Sinha,40,MALE,358945,Rs,81,Gold,07-28-2024,04-05-2025,Daily,432.48,14,1,13, Electronics , delhi ,IN,GMAIL.COM,Mobile,Card,922,5,no,1
CUST100715,Vivaan Rao,12,F,818890,INR,38,Platinum,2024-05-02,2025-02-10,RARELY,2883.34,79,37,41,SPORTS, jaipur ,,,,upi,1137,4,,0
CUST100716,Ira Mishra,29,M,2105299,₹,81,Basic,2021-07-14,2021-12-21,Weekly,1093.73,39,24,15,gaming,AHMEDABAD,India,rediffmail.com,IOS, CREDIT CARD ,1489,4,Yes,0
CUST100717,Amit Das,52,FEMALE,99999999,,49,PLATINUM,17-Jul-2024,23-Dec-2025,Weekly,1850.47,10,8,3,beauty,Mumbai,IN,GMAIL.COM,IOS,upi,1274,5,1,0
CUST100718,Priya Mehta,46,MALE,622676,INR,58,basic,2021-01-08,06/06/2023,Rarely,1791.32,9999,5,7, Grocery ,KOLKATA,India,rediffmail.com,android,upi,432,2,Y,0
CUST100630,Rahul Mehta,180,,1040914,USD,39,Silvr,27-Jan-2022,2023-10-12,Monthly,595.57,50,18,33,kids,CHENNAI,,yahoo.com,Desktop,Debit Card,1148,1,0,0
CUST100720,Pooja Kumar,33,female,388919,USD,66,,30/10/2024,03-05-2025,Weekly,426.39,10,2,8,beauty, hyderabad ,, gmail.com ,IOS,Wallet,933,2,,0
CUST100721,Reyansh Nair,23,Other,681815,INR,79,Silver,15/08/2025,02-Apr-2026,Daily,1156.63,3,0,3,kids,BENGALURU, india , gmail.com ,iOS,UPI,2058,5,0,1
CUST100722,Sai Singh,37,MALE,322957,INR,27,,25-Aug-2025,11/06/2026,Daily,1348.82,0,0,0,sports,Kolkata,Bharat,rediffmail.com,android,Wallet,1745,2,0,1
CUST100723,Amit Joshi,32,female,709297,USD,69,Basic,18/11/2023,2025-04-03,,865.61,9,3,6,Eletronics,Lucknow, india ,,Mobile,Wallet,982,4,Y,0
CUST100724,Aditya Sinha,27,male,579618,,49,Silver,08-Mar-2025,05-25-2025,Daily,598.68,0,0,1,Groceries,Bangalore,IN,yahoo.com,Desktop,Wallet,1118,5,no,0
CUST100725,Reyansh Rao,24,Other,321216,INR,33,basic,14/03/2022,17-Feb-2024, monthly ,965.56,5,1,5,KIDS,CHENNAI, india ,hotmail.com,IOS,upi,1773,5,No,1
CUST100726,Vivaan Iyer,35,MALE,522956,INR,65,Silver,08-03-2024,19/01/2025,Rarely,431.43,2,0,3,books,JAIPUR,Bharat,GMAIL.COM,Desktop, CREDIT CARD ,1680,2,no,0
CUST100727,Ishaan Kumar,36,Male,551190,Rs,40,Basic,08-26-2021,2023-12-05, monthly ,1601.32,23,13,9, Kids , lucknow ,,rediffmail.com,Android,Credit Card,946,4,Yes,0
CUST100728,Diya Khan,17,Male,1778708,INR,21,,2023-08-12,11-16-2023,Monthly,1195.08,11,8,2, Beauty ,Chennai,Bharat,rediffmail.com,Mobile,Credit Card,612,4,no,0
CUST100729,Riya Sinha,29,Female,2011852,Rs,47, GOLD ,21/06/2021,25/11/2021,Rarely,3447.98,53,45,8,Home Decor,PUNE,IN,yahoo.com,iOS,Debit Card,412,1,0,0
CUST100730,Vivaan Gupta,11,F,1178131,Rs,84,Silvr,2021-12-11,02-Apr-2022,Rarely,878.07,31,29,3,Electronics,Mumbay,INDIA,hotmail.com,iOS,Wallet,1170,2,N,0
CUST100731,Krishna Mishra,18,F,871212,INR,43,silver,2024-11-12,06-05-2026,Monthly,9304.53,14,13,1,Beauty, Calcutta ,, gmail.com ,,UPI,1617,4,,1
CUST100732,Ishaan Rao,29,Other,447709,USD,60,,07-16-2022,04/10/2022,,1765.56,14,11,2,BOOKS,Ahmedabad,India,rediffmail.com,IOS,Card,2086,2,N,0
CUST100733, Priya Das ,0,FEMALE,843210,INR,100, GOLD ,24-Apr-2025,27-Apr-2026,RARELY,3096.98,15,0,16,ELECTRONICS,Kolkata,,outlook.com, web ,Debit Card,1641,1,0,0
CUST100135,Ananya Iyer,41,Male,,INR,54,Basic,26/04/2021,2022-04-08,Daily,1681.08,17,10,6,Fashion,,India,outlook.com,IOS,Wallet,410,5,1,0
CUST100735,Meera Chopra,36,,1647585,INR,37,Silver,28-Jun-2025,06-Oct-2025,Monthly,1838.2,0,0,1, Gaming ,Bangalore, india ,outlook.com,Desktop,upi,1532,4,0,0
CUST100736,Vihaan Patel,31,female,994941,Rs,42,Silvr,04-21-2025,15/04/2026,weekly,4044.67,10,2,8,Books,Lucknow, india , gmail.com , web ,Cash,1868,2,N,0
CUST100737,Arjun Kumar,40,MALE,,INR,51,basic,10-12-2023,13-Aug-2024,Daily,1970.2,8,3,4,fashion,JAIPUR,INDIA,gmail.com,iOS,UPI,368,4,Y,1
CUST100738,Aditya Sharma,28,Male,465751,₹,41,Basic,2024-06-08,2025-10-11,,724.23,22,6,16,home decor, pune ,Bharat,company.com, web ,,1575,4,0,0
CUST100739,Ira Reddy,21,male,666069,USD,29,Silver,11-11-2021,06/04/2023,Weekly,565.73,12,0,12,fashion, Calcutta ,,,android, CREDIT CARD ,1285,2,no,0
CUST100740,Riya Kapoor,40,M,99999999,,58,basic,08/01/2025,30/05/2025,Daily,4726.48,35,34,1,FOOD COURT,Ahmedabad,India,GMAIL.COM, web , CREDIT CARD ,1830,5,,0
CUST100741,Priya Patel,43,Other,467089,₹,41,Silver,2025-07-20,2025-12-08,Rarely,1013.88,3,0,3, Food Court , hyderabad ,,,iOS,Credit Card,2171,2,0,0
CUST100742,Riya Sinha,49,FEMALE,520485,INR,25, GOLD ,21/03/2024,2026-05-02,,868.36,8,7,1,food court,Lucknow,IN,GMAIL.COM,iOS,upi,905,4,,0
CUST100647,Riya Gupta,28,Other,270981,,48,PLATINUM,10-Jun-2025,05/02/2026,weekly,983.44,14,9,5,beauty,NEW DELHI,Bharat,gmail.com,Web,UPI,1636,3,0,0
CUST100744,Meera Rao,40,,699404,INR,28, GOLD ,2023-07-15,16-Jan-2024,Daily,1688.5,45,17,29,books, lucknow ,IN,hotmail.com,Web,Card,1294,1,1,1
CUST100745,Neha Nair,28,F,1172519,USD,83,silver,08-Nov-2023,2025-05-26, monthly ,1552.05,17,3,15, Electronics ,Chennai,INDIA,company.com,Desktop,Card,1976,4,yes,0
CUST100746,Aarav Verma,18,male,1035522,USD,52,Platinum,2023-06-26,07-27-2025,weekly,5513.06,9999,7,12, Home Decor ,CHENNAI,INDIA,GMAIL.COM, web ,UPI,417,1,Y,0
CUST100747,Aarav Joshi,29,female,674961,,98,silver,28/05/2024,28-Sep-2024,Weekly,2043.92,3,1,3,Grocerry,Chennai,IN, gmail.com ,,Cash,1633,4,No,0
CUST100748,Vivaan Sinha,61,MALE,,INR,40,,06-22-2024,2025-10-20,Monthly,295.84,10,6,5,kids, lucknow ,IN,company.com,Mobile,Cash,1524,1,0,0
CUST100749,Sai Gupta,26,Female,437305,₹,62,PLATINUM,12-01-2022,24/12/2022,,1884.35,8,5,4,Gaming,HYDERABAD,INDIA,company.com,Mobile,Wallet,1454,4,,0
CUST100750,Reyansh Sharma,35,Other,633462,Rs,37, GOLD ,03-24-2025,2025-10-17,Daily,4400.74,27,0,26,books, jaipur ,,gmail.com,IOS,Wallet,2062,3,yes,0
CUST100751,Reyansh Gupta,35,Male,336662,INR,56,basic,2025-02-23,23-Jun-2026,weekly,3043.58,12,9,4,Grocerry,JAIPUR,INDIA,rediffmail.com,Android,Credit Card,294,1,N,1
CUST100752,Sai Sharma,,F,1694059,,39,,03-30-2023,2024-03-25,weekly,4097.04,4,3,1,Books,Hyderabad, india ,outlook.com,android,Credit Card,757,1,0,0
CUST100753,Ayaan Chopra,34,female,518675,INR,21,Gold,23-Dec-2023,12/10/2024,Daily,4031.86,1,0,0,FOOD COURT,Hyd, india ,outlook.com, web ,Credit Card,1546,5,no,1
CUST100754,Ira Das,31,Other,1127870,INR,31, GOLD ,2022-05-15,08-Jul-2022,,6456.04,13,9,4,Eletronics, mumbai , india ,rediffmail.com,IOS,UPI,,3,yes,0
CUST100755,Arjun Nair,44,Female,1210010,INR,45,silver,2023-11-13,31/01/2024,,1396.28,21,16,5, Food Court , ahmedabad ,IN,gmail.com,Android,Card,1085,4,yes,0
CUST100756,Amit Sharma,48,,1640821,INR,69,Platinum,02-09-2022,04-Jan-2024,Weekly,743.03,24,11,13,SPORTS, chenai ,IN,rediffmail.com, web ,Cash,466,4,yes,0
CUST100474, Pooja Nair ,28,F,658342,INR,67,Silver,2021-10-31,01/11/2023,Rarely,1193.64,4,3,2, Home Decor ,PUNE,INDIA,yahoo.com,Android,UPI,1292,3,Yes,0
CUST100758,Diya Kapoor,32,female,380255,INR,43,Gold,2024-02-13,11/03/2025, monthly ,2065.47,6,0,7,Electronics,Pune,IN,GMAIL.COM,Android,UPI,1844,1,Yes,0
CUST100759,Ira Iyer,27,Male,573297,₹,4,Gold,2023-11-29,20/05/2024,RARELY,2098.27,43,28,15, Beauty , delhi ,IN,GMAIL.COM,Web, CREDIT CARD ,310,4,Y,0
CUST100760,Kiara Nair,44,MALE,600677,Rs,58,,2022-11-02,15-Apr-2024,,1274.96,16,6,10,books,PUNE,IN,GMAIL.COM,Web,Cash,104,3,yes,1
CUST100761,Aadhya Nair,20,F,703794,₹,27,Silvr,2025-07-13,2026-04-04,Daily,1177.91,14,5,10,Beauty,MUMBAI,Bharat,rediffmail.com,Mobile,Wallet,1114,2,Yes,0
CUST100762,Kiara Mehta,48,male,,USD,59,Basic,03-29-2023,24-Jan-2025,Rarely,2714.25,8,6,2,Beauty,CHENNAI,IN, gmail.com ,android,Wallet,636,4,yes,1
CUST100763,Sai Chopra,32,M,883509,USD,64,PLATINUM,2024-07-17,02-25-2026,Daily,763.66,22,19,3, Electronics ,Hyderbad,,gmail.com,IOS,Debit Card,855,5,N,0
CUST100764,Aarav Gupta,46,FEMALE,204853,Rs,1,PLATINUM,06-16-2021,12-09-2022,RARELY,1472.3,24,11,12,HOME DECOR, hyderabad ,Bharat,hotmail.com,Android,Wallet,1141,5,Y,1
CUST100765,Sara Mishra,10,M,823291,USD,61,Silver,07-23-2023,12/05/2024,Weekly,588.41,1,0,1, Fashion ,AHMEDABAD, india ,,Android, CREDIT CARD ,656,1,No,0
CUST100766,Sai Patel,122,Female,539293,INR,59,PLATINUM,2025-01-22,2025-12-09,,2610.72,4,2,3,FOOD COURT,Chennai, india ,hotmail.com,android,Cash,1366,1,No,0
CUST100767,Neha Das,16,female,1186610,INR,48, GOLD ,30/10/2021,03-Aug-2022, monthly ,2537.55,1,0,1,food court,PUNE, india ,hotmail.com,android, CREDIT CARD ,2225,5,No,0
CUST100768,Rahul Sinha,,F,603277,₹,66,Silvr,09/07/2023,2023-08-11,Rarely,1034.37,0,0,0, Sports , chenai ,IN, gmail.com ,Android,upi,2146,5,N,0
CUST100769,Arjun Khan,52,female,229458,,47, GOLD ,06/05/2025,15/11/2025,,6162.22,1,0,1,beauty,Delhi,Bharat,GMAIL.COM,Desktop,Debit Card,1167,5,yes,0
CUST100770,Krishna Sharma,30,,530769,INR,27,basic,2025-08-05,,Daily,4678.26,30,12,18, Electronics , chenai ,IN,outlook.com,,UPI,1464,1,No,0
CUST100771,Diya Kumar,14,Male,581190,INR,64,PLATINUM,14-Feb-2025,12-18-2025, monthly ,1368.86,38,3,35, Gaming ,JAIPUR,,,Web,upi,422,5,Y,1
CUST100772,Myra Sinha,3,female,323515,INR,64, GOLD ,01-Oct-2023,10-14-2025, monthly ,2296.87,18,3,14,FASHION,Chennai,,rediffmail.com,IOS, CREDIT CARD ,463,3,N,1
CUST100773,Arjun Mehta,35,Male,333009,USD,45,silver,16-Apr-2025,25/01/2026,,1206.66,3,1,1,Electronic,Kolkata,IN,hotmail.com,IOS,upi,920,2,Y,0
CUST100774,Aditya Singh,42,F,,INR,32,silver,22-Jul-2022,06-23-2024,,4307.66,10,9,0,Food Court,Mumbai,, gmail.com ,Mobile,upi,1463,5,yes,1
CUST100775,Pooja Mehta,43,F,362931,INR,40,Silver,05-06-2023,12/11/2023,Weekly,1632.09,27,10,17,HOME DECOR,Mumbay,,company.com,IOS,Cash,1152,5,yes,0
CUST100776,Ishaan Rao,35,F,297862,INR,24,Gold,09/07/2024,03-01-2026,Monthly,1164.37,9,8,0,HOME DECOR,Mumbay,INDIA,GMAIL.COM, web ,upi,936,3,Yes,0
CUST100777,Sara Reddy,57,Male,1043886,INR,25,,06-Aug-2022,2022-08-10,Weekly,977.5,8,5,3, Grocery ,Hyderbad, india ,yahoo.com,Desktop,Cash,2299,5,Yes,1
CUST100778,Sara Khan,24,female,419211,USD,50,,06-25-2021,12-18-2022,Weekly,1408.95,13,11,2,SPORTS,Bengaluru,, gmail.com ,Web,Wallet,1406,3,No,1
CUST100779,Aadhya Das,44,Female,385278,INR,31,Silver,19/03/2025,05-01-2025,Rarely,1234.46,43,11,31,home decor,LUCKNOW,Bharat,,,,1529,2,Yes,0
CUST100780,Vihaan Nair,34,Female,742932,INR,70,Platinum,27-May-2024,09-08-2024,Daily,3771.37,2,1,2,KIDS,Pune, india ,outlook.com,,Wallet,2273,1,Yes,0
CUST100781, Riya Das ,44,MALE,,Rs,83,basic,05-Jan-2024,2025-03-14,Daily,3224.75,8,6,2, Grocery , mumbai ,INDIA,GMAIL.COM,Android,UPI,1206,5,1,0
CUST100782,Ira Khan,21,,1153006,INR,39,Silvr,06-05-2023,2024-05-24,Rarely,944.83,25,17,9,Electronic,Hyderbad,INDIA,rediffmail.com,android,Debit Card,96,4,N,0
CUST100783,Riya Sinha,21,Male,353188,₹,52,Silvr,23/01/2023,2024-09-06,Daily,442.2,42,19,23,home decor, Calcutta ,Bharat,rediffmail.com,android,upi,923,3,0,0
CUST100784,Priya Verma,17,F,679716,₹,47,Gold,12-17-2021,06-01-2022, monthly ,-250,27,6,21,Books, Calcutta ,INDIA,rediffmail.com,android, CREDIT CARD ,1079,3,1,0
CUST100785,Pooja Sinha,43,F,440537,INR,48,Gold,23/06/2023,08-26-2023,Rarely,641.81,33,25,9,FOOD COURT,Hyderabad,India,,, CREDIT CARD ,1548,1,1,0
CUST100786,Arjun Chopra,36,Male,903088,USD,80,Gold,12-14-2024,02-14-2026,weekly,1822.4,0,0,0, Kids , Calcutta ,,hotmail.com,Web,Credit Card,573,1,0,0
CUST100787,Meera Das,47,FEMALE,474681,₹,22,basic,21/09/2022,2023-07-30,RARELY,576.07,3,0,4,Eletronics,Ahmedabad,Bharat, gmail.com ,Desktop,Card,1454,5,no,1
CUST100788, Aadhya Gupta ,37,,618268,Rs,17,basic,03-Sep-2023,09-25-2025,Daily,4074.99,39,21,19,fashion, bengaluru , india ,,Desktop,,1042,1,N,1
CUST100789,Diya Mehta,37,Male,286129,Rs,41,Basic,2021-03-24,12-02-2021,Monthly,6729.26,12,11,2,Sports, ahmedabad ,Bharat, gmail.com ,IOS,UPI,888,5,Y,0
CUST100790,Sai Singh,27,,348875,,47,Gold,10-11-2024,09-03-2025,RARELY,5705.42,20,6,14, Grocery ,Chennai,,gmail.com,IOS,UPI,852,5,,0
CUST100132,Neha Mehta,34,Male,423471,USD,46,basic,2022-07-27,11-01-2022,Rarely,1890.21,20,7,14, Fashion ,,India,hotmail.com,android,Debit Card,1267,2,0,0
CUST100751,Ishaan Chopra,24,Male,789246,₹,43,Basic,20/07/2025,2025-08-19,Rarely,2362.91,32,21,12,HOME DECOR,Bangalore,INDIA,yahoo.com,IOS,upi,1279,5,0,0
CUST100793,Aditya Khan,28,Female,597353,₹,54,Gold,09/07/2022,, monthly ,454.28,11,0,11,Grocerry,Bangalore,India,rediffmail.com,Android,Card,671,2,N,0
CUST100794,Amit Singh,54,male,178250,₹,61,Gold,05-16-2022,20/06/2024,RARELY,3448.98,20,5,16,books,Lucknow,IN, gmail.com ,,Debit Card,1386,3,yes,1
CUST100795,Vivaan Sinha,24,female,371257,Rs,74,Gold,12-13-2022,03/07/2024, monthly ,2806.41,19,18,1,SPORTS,LUCKNOW, india ,GMAIL.COM,Web,upi,1039,2,0,0
CUST100796,Riya Rao,33,F,640987,,78,Silvr,19-Apr-2021,2021-06-07,RARELY,1271.51,5,2,2, Home Decor ,Ahmedabad,Bharat,yahoo.com,Web,Credit Card,749,4,no,0
CUST100797,Diya Reddy,12,M,1125955,INR,63,,2022-06-02,24-Sep-2023,Monthly,513.24,25,1,24,gaming, hyderabad ,INDIA,company.com,,upi,1497,3,N,0
CUST100798,Priya Mehta,49,M,730995,INR,51,Basic,2023-07-24,12/08/2025,Rarely,2741.68,6,4,2, Electronics ,KOLKATA,India,company.com,Desktop,Wallet,2680,1,Y,0
CUST100799,Aadhya Mishra,42,M,1186066,,52,silver,2021-02-02,26/01/2022,weekly,2068.16,1,0,1,books,Pune,INDIA,company.com,android,Debit Card,862,3,,0
CUST100800,Ayaan Kumar,30,FEMALE,1011465,INR,100,Platinum,07-10-2024,12-Apr-2026, monthly ,999999,2,0,3, Fashion ,NEW DELHI,India, gmail.com ,Android,Card,1988,4,no,0
CUST100801,Pooja Mehta,14,,,INR,67,,2023-02-04,17/10/2024,Weekly,2779.12,6,2,4, Gaming ,Ahmedabad,INDIA,hotmail.com,android,Credit Card,1526,4,,0
CUST100802,Sara Sinha,37,Other,,Rs,31,basic,2023-06-08,11-08-2025,Monthly,1864.41,17,3,14,Books, lucknow , india ,yahoo.com,IOS,upi,1374,1,,1
CUST100803,Reyansh Das,37,,,,69,PLATINUM,22/03/2021,01-31-2022,RARELY,747.21,10,5,5, Sports , ahmedabad ,Bharat, gmail.com ,,upi,1561,4,yes,0
CUST100564,Aadhya Sharma,42,F,430128,INR,28,,05/07/2025,24/10/2025,Monthly,3203.95,8,7,1,Food Court,Chennai,,company.com,Mobile, CREDIT CARD ,1238,4,yes,0
CUST100805,Sara Reddy,57,F,368628,INR,50,Silver,09-13-2024,2026-02-13,Weekly,1994.68,83,82,1,FASHION,Mumbay, india ,hotmail.com,Web,,1615,1,,0
CUST100806,Myra Kapoor,27,F,1287577,₹,68,PLATINUM,2022-07-12,08-02-2023,Monthly,1632.96,0,0,0, Sports ,Jaipur,India, gmail.com ,Mobile,Card,68,4,yes,0
CUST100807,Neha Iyer,33,F,651713,Rs,76,Silvr,09-29-2023,28/02/2025,Rarely,1279.91,6,3,4,Electronics,CHENNAI,Bharat,gmail.com,Android,Card,1043,3,Y,1
CUST100808,Diya Sinha,27,MALE,230175,USD,77,PLATINUM,01-15-2021,14-Nov-2021,weekly,2456.67,8,6,2,Beauty, mumbai ,INDIA,gmail.com,,upi,855,4,0,1
CUST100809,Myra Sinha,25,Male,542693,USD,97,PLATINUM,08-Dec-2021,2021-12-13,,1259.6,13,6,8,Electronics,KOLKATA,INDIA,gmail.com,android,Credit Card,777,2,Yes,0
CUST100810,Aadhya Mehta,24,,967493,₹,63,Silvr,05-31-2022,10-26-2023,RARELY,2584.65,2,1,1,SPORTS, lucknow ,Bharat,company.com,iOS,Cash,1011,1,1,0
CUST100754,Ira Das,31,Other,1127870,INR,31, GOLD ,2022-05-15,08-Jul-2022,,6456.04,13,9,4,Eletronics, mumbai , india ,rediffmail.com,IOS,UPI,,3,yes,0
CUST100812,Diya Joshi,24,male,628308,INR,19,silver,05-31-2025,13/04/2026,Rarely,2082.5,16,15,0,Grocery,BENGALURU, india ,rediffmail.com,Desktop,Cash,1322,3,Yes,0
CUST100813, Sai Chopra ,44,F,669160,Rs,53,,10-04-2022,2025-02-25,Daily,577.91,8,2,5,electronics, delhi ,India,GMAIL.COM,android,Credit Card,,3,N,1
CUST100814,Vihaan Das,36,Other,628681,INR,56,Platinum,13/07/2024,02-May-2026, monthly ,3433.42,21,19,2,fashion,HYDERABAD,Bharat,hotmail.com,Web,Wallet,1777,2,yes,0
CUST100815,Ayaan Verma,43,,458596,₹,50,Gold,22-Jul-2025,07/03/2026,Weekly,1893.09,3,1,2,Fashion,Mumbay,,outlook.com,Web,UPI,1082,1,no,0
CUST100816,Neha Chopra,29,MALE,716173,INR,62,basic,31/02/2024,2023-12-31,,1278.67,5,1,4, Kids , chenai , india ,company.com,iOS,UPI,836,2,0,0
CUST100817,Neha Das,34,M,2006682,INR,39,PLATINUM,07-03-2023,05-Jun-2024,,2571.97,66,22,45,fashion,JAIPUR,,rediffmail.com,android,upi,913,2,N,0
CUST100818,Saanvi Mehta,53,male,359131,INR,26,Silver,2025-06-05,2026-01-01,,4420.46,8,5,3,electronics,Delhi,,GMAIL.COM, web ,upi,1201,2,1,0
CUST100819,Arjun Gupta,37,,772730,INR,42,Silver,28-Apr-2021,2021-11-03,Monthly,4041.49,0,0,0, Home Decor ,Chennai,Bharat,GMAIL.COM,Android,Card,962,4,N,0
CUST100820,Rahul Das,29,,936108,USD,28,Silvr,2024-11-08,02-Dec-2024,weekly,3094.9,4,3,1,Books, lucknow , india , gmail.com ,Web,upi,970,2,Yes,1
CUST100821,Rahul Mehta,40,male,401967,USD,76,PLATINUM,22/11/2021,04-05-2023,Rarely,780.05,2,1,1,fashion, Calcutta ,,rediffmail.com,iOS,,1127,1,N,1
CUST100822,Ayaan Iyer,25,Other,533571,Rs,56,Basic,06/06/2022,06-25-2022,Daily,1216.61,21,20,1,GAMING,JAIPUR,IN,rediffmail.com,iOS,Debit Card,124,3,,0
CUST100823,Ayaan Kumar,21,M,992303,USD,55,basic,16/01/2023,2023-06-20,Monthly,622.39,1,0,1,Electronic, delhi ,Bharat,gmail.com,android,Credit Card,862,1,Yes,0
CUST100824,Sara Kumar,30,male,519185,₹,57,Silver,03/12/2022,14/04/2025,,4565.34,2,1,0,Sports,Chennai,IN,outlook.com,,Debit Card,1203,1,0,0
CUST100825,Sai Patel,41,Male,1084766,INR,59,PLATINUM,2024-10-27,11-08-2024,Daily,902.81,15,1,14,HOME DECOR,Hyderbad,,hotmail.com,Web, CREDIT CARD ,1474,3,Y,1
CUST100826,Priya Sharma,45,male,537996,INR,9,Gold,10/06/2022,21-Jul-2024,Monthly,1164.17,28,20,9,Fashion, bengaluru ,India,company.com, web ,upi,1801,3,Yes,0
CUST100827,Aadhya Iyer,28,,553327,INR,80,Silvr,11/02/2025,2025-02-14,Daily,1594.24,27,13,15,KIDS,Jaipur,India, gmail.com ,iOS,Credit Card,2411,1,0,1
CUST100828,Ira Verma,45,male,434603,,50,basic,2023-04-02,2024-02-18,Monthly,755.32,39,23,16, Kids ,NEW DELHI,,yahoo.com,Web,Wallet,1309,4,1,0
CUST100829,Ishaan Khan,49,MALE,679332,USD,59,basic,14-Apr-2023,06-Sep-2024,RARELY,3350.15,72,37,34,Eletronics,Lucknow,Bharat,gmail.com,IOS,upi,361,1,0,0
CUST100830,Priya Sharma,35,FEMALE,1221168,INR,48,Silver,01-09-2022,07-Jul-2023,Rarely,2945.2,2,1,1, Gaming , jaipur ,IN,hotmail.com,,Wallet,1578,2,no,0
CUST100831,Sara Mishra,32,Female,380291,INR,87,Silver,08-Jun-2021,26-Dec-2022,Daily,963.75,25,19,6,Electronics,PUNE,IN,hotmail.com,IOS,upi,2414,3,Yes,0
CUST100832,Rahul Das,18,FEMALE,408016,,14,Gold,2025-06-25,06-26-2026, monthly ,1144.13,3,1,2,HOME DECOR, delhi ,IN,hotmail.com,,Credit Card,1856,5,no,1
CUST100833,Ananya Kumar,36,FEMALE,1393773,₹,64,Gold,16-Apr-2024,17/12/2025,,2406.48,18,3,15, Home Decor ,Bangalore,,hotmail.com,Android,upi,1433,5,Yes,0
CUST100834,Kiara Mishra,24,MALE,410876,USD,86,silver,07-Sep-2023,07/03/2025,RARELY,3563.15,1,0,1,Electronics, jaipur ,IN,gmail.com,Desktop,upi,1680,,Yes,0
CUST100835, Krishna Gupta ,24,Other,847167,INR,62,Gold,14/11/2023,2024-07-03,weekly,2349.41,0,0,0,HOME DECOR,PUNE,IN,gmail.com,Mobile,Cash,1732,1,0,1
CUST100836,Vivaan Verma,,Female,226265,Rs,52,silver,13-Mar-2022,22/04/2024,Daily,3550.57,16,7,9,Books,JAIPUR,INDIA,gmail.com,android,upi,181,4,yes,0
CUST100837,Saanvi Sharma,180,Female,1292182,INR,35,silver,02-Jan-2023,12-Nov-2023,weekly,3948.14,59,25,33,kids,Hyderbad,,hotmail.com, web , CREDIT CARD ,870,2,yes,0
CUST100838,Priya Sinha,24,Female,835581,,51,Platinum,04-03-2022,08-13-2023,weekly,3026.08,0,0,1,GAMING, pune , india ,rediffmail.com, web ,Debit Card,338,5,Yes,0
CUST100839,Riya Joshi,33,,1721033,INR,99,Platinum,05-01-2021,2022-11-25, monthly ,1061.55,1,0,1,HOME DECOR, ahmedabad ,IN,outlook.com,Android,Wallet,1379,3,N,0
CUST100840,Saanvi Verma,50,Male,279013,INR,30,Silvr,11-06-2023,2023-12-18,Weekly,1077.98,13,8,5,Beauty,MUMBAI,,gmail.com,android,Credit Card,1217,2,N,0
CUST100841,Arjun Joshi,40,Male,427406,Rs,58, GOLD ,03-May-2023,17-Apr-2024,Monthly,3511.66,23,9,15,Groceries, jaipur ,,outlook.com,android,Cash,1531,3,No,0
CUST100842,Sara Gupta,52,FEMALE,273937,USD,42,silver,28-May-2022,14/06/2022,Monthly,1706.57,6,4,1,HOME DECOR,BENGALURU,,company.com,android,UPI,2078,3,,0
CUST100843,Priya Khan,15,MALE,1187164,INR,38,,2023-08-05,29/09/2025,Monthly,1821.27,3,2,1,beauty,KOLKATA,IN,GMAIL.COM, web ,Debit Card,1726,5,No,0
CUST100844,Amit Singh,31,Male,930552,₹,42,Silver,2022-12-11,2025-01-31,Daily,4174.43,0,0,1, Fashion ,Hyd,,gmail.com,Mobile,Cash,1864,2,no,0
CUST100845,Diya Reddy,31,Female,210322,USD,45,Silvr,13/09/2023,09-Aug-2024,Daily,1471.37,12,7,4, Books ,Hyderabad,, gmail.com , web , CREDIT CARD ,1221,5,no,1
CUST100846,Myra Patel,21,,723366,INR,37,Platinum,2021-08-27,28/01/2024, monthly ,818.59,0,0,0, Gaming , Calcutta , india ,,Desktop,Card,1630,5,1,0
CUST100847,Meera Sharma,34,MALE,770347,USD,28,Basic,15/04/2021,06-Jan-2022,Monthly,1220.81,15,13,1, Fashion ,Lucknow,IN,gmail.com,,upi,1345,2,yes,0
