Order_ID,Customer_ID,Customer_Name,Age,Gender,Email,Phone,City,State,Product_Category,Order_Date,Delivery_Date,Order_Amount,Payment_Status,Source_System,Last_Updated,Data_Quality_Issue,Issue_Description
ORD00377,CUST0493,Kavya Reddy,56,Male,kavya.reddy377@example.com,9093145778,,Maharashtra,Monitor,2025-10-23,2025-10-31,39999,Pending,Call Center,2025-11-02 00:00,Completeness,Missing value in City
ORD00378,CUST0390,Kavya Chopra,23,Female,kavya.chopra378@example.com,9443601411,Lucknow,Uttar Pradesh,Router,2025-03-20,2025-03-29,59999,Pending,CRM,2025-03-31 00:00,Clean,No intentional issue
ORD00379,CUST0040,Ananya Gupta,43,Female,ananya.gupta379@example.com,9919179773,Kolkata,West Bengal,KEY,2025-07-16,2025-07-24,2499,Paid,Call Center,2025-07-27 00:00,Interpretability,Product category is stored as unexplained code
ORD00380,CUST0682,Vivaan Mehta,42,Female,vivaan.mehta380@example.com,9624626980,Delhi,Delhi,TBL,2025-09-02,2025-09-03,4999,Paid,CRM,2025-09-08 00:00,Interpretability,Product category is stored as unexplained code
ORD00138,CUST0368,Sneha Reddy,44,Male,sneha.reddy138@example.com,9473532050,,Rajasthan,Tablet,2025-11-19,2025-11-28,499,Refunded,Mobile App,2025-12-03 00:00,Uniqueness,Duplicate record intentionally added
ORD00382,CUST0714,Amit Malhotra,65,Female,amit.malhotra382@example.com,9442411145,Pune,Maharashtra,Laptop,2025-03-28,2025-04-05,499,Paid,CRM,2025-03-04 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00002,CUST0390,Aarav Das,28,Female,aarav.das2@example.com,0000000000,Chennai,Tamil Nadu,Monitor,2025-03-21,2025-03-25,4999,Paid,Mobile App,2025-03-25 00:00,Uniqueness,Duplicate record intentionally added
ORD00384,CUST0485,Riya Das,20,Male,riya.das384@example.com,9763633233,Delhi,Delhi,Router,2025-01-04,2025-01-11,24999,Failed,CRM,2025-01-14 00:00,Clean,No intentional issue
ORD00385,CUST0287,Priya Das,24,Male,,9972468560,Ahmedabad,Gujarat,Mouse,2025-03-13,2025-03-14,24999,Paid,Mobile App,2025-03-18 00:00,Completeness,Missing value in Email
ORD00386,CUST0439,Vivaan Das,280,Female,vivaan.das386@example.com,9994661367,Ahmedabad,Gujarat,Tablet,2025-11-07,2025-11-15,7999,Paid,CRM,2025-11-17 00:00,Accuracy,Age value is outside realistic human range
ORD00387,CUST0175,Isha Chopra,47,Male,isha.chopra387@example.com,9760471997,Ahmedabad,Gujarat,Mobile,04/09/25,2025-09-13,1499,Pending,Website,2025-09-14 00:00,Interpretability,Date format is ambiguous
ORD00115,CUST0502,Aditya Nair,24,Male,aditya.nair115@example.com,9565653868,Chennai,Tamil Nadu,Keyboard,2025-04-11,2025-04-19,799,Failed,Mobile App,2025-04-24 00:00,Uniqueness,Duplicate record intentionally added
ORD00065,CUST0205,Pooja Malhotra,,Female,pooja.malhotra65@example.com,9812685188,Lucknow,Uttar Pradesh,Printer,2025-08-25,2025-08-30,7999,Refunded,Mobile App,2025-08-31 00:00,Uniqueness,Duplicate record intentionally added
ORD00390,CUST0304,Neha Mehta,56,Male,neha.mehta390@example.com,0000000000,Mumbai,Maharashtra,Mouse,2025-01-05,2025-01-14,9999,Failed,Mobile App,2025-01-15 00:00,Believability,Phone number is not plausible
ORD00391,CUST0734,Kiran Chopra,63,Female,kiran.chopra391@example.com,9278708143,Delhi,Delhi,Printer,2025-05-30,2025-06-06,499,Failed,Website,2025-06-07 00:00,Clean,No intentional issue
ORD00392,CUST0714,Isha Kumar,39,Female,isha.kumar392@example.com,9975037809,Ahmedabad,Gujarat,Keyboard,2026-03-13,2026-03-18,799,Failed,Mobile App,2025-07-29 00:00,Timeliness,Order date is in the future
ORD00393,CUST0744,Meera Jain,48,Female,meera.jain393@example.com,9817839610,Bengaluru,Karnataka,Tablet,2025-04-22,2025-04-26,59999,Paid,Mobile App,2025-04-28 00:00,Clean,No intentional issue
ORD00394,CUST0247,Rahul Sharma,25,Female,rahul.sharma394@example.com,9335177960,Lucknow,Uttar Pradesh,Mouse,2025-03-18,2025-03-25,1499,Paid,Call Center,2025-03-25 00:00,Clean,No intentional issue
ORD00395,CUST0657,Sneha Patel,58,Female,sneha.patel395@example.com,9650552771,Chennai,Tamil Nadu,Laptop,2025-03-03,2025-03-05,799,Paid,Call Center,2025-03-08 00:00,Clean,No intentional issue
ORD00396,CUST0021,Kavya Patel,54,Male,kavya.patel396@example.com,9387508586,Mumbai,Maharashtra,Keyboard,2025-02-02,2025-02-11,999,Refunded,Website,2025-02-16 00:00,Clean,No intentional issue
ORD00397,CUST0589,Arjun Reddy,56,Male,arjun.reddy397@example.com,9215809535,Hyderabad,Telangana,Router,2025-08-17,2025-08-23,799,Paid,Call Center,2025-08-24 00:00,Clean,No intentional issue
ORD00398,CUST0321,Aarav Rao,37,Male,aarav.rao398@example.com,9593520821,Jaipur,Rajasthan,Monitor,2025-10-01,2025-10-09,999,Refunded,Mobile App,2025-10-14 00:00,Clean,No intentional issue
ORD00399,CUST0564,Amit Reddy,56,Male,amit.reddy399@example.com,9239402465,Lucknow,Uttar Pradesh,KEY,2025-05-23,2025-05-26,59999,Refunded,CRM,2025-05-26 00:00,Interpretability,Product category is stored as unexplained code
ORD00400,CUST0254,Amit Jain,41,Male,amit.jain400@example.com,9011506332,Kolkata,West Bengal,Headphones,2025-06-11,2025-06-18,7999,paid,Website,2025-06-22 00:00,Consistency,Payment status uses inconsistent label or case
ORD00401,CUST0542,Sneha Rao,42,Male,sneha.rao401@example.com,9352200371,Mumbai,Maharashtra,Headphones,2026-01-06,2026-01-11,24999,Refunded,Call Center,2025-10-02 00:00,Timeliness,Order date is in the future
ORD00402,CUST0256,Neha Jain,27,Male,neha.jain402@example.com,9644434295,Bangalore,Karnataka,Mouse,2025-10-18,2025-10-23,499,Failed,Website,2025-10-28 00:00,Consistency,"City uses inconsistent spelling, abbreviation, or case"
ORD00403,CUST0762,Nikhil Kumar,38,Male,nikhil.kumar403@example.com,9298096914,Mumbai,Maharashtra,Mobile,2025-05-03,2025-05-05,999,Paid,CRM,2025-05-02 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00404,CUST0691,Kavya Jain,52,Female,kavya.jain404@example.com,9979131304,Delhi,Delhi,Router,2026-12-15,2026-12-20,24999,Refunded,Website,2025-11-10 00:00,Timeliness,Order date is in the future
ORD00405,CUST0756,,52,Male,rohan.chopra405@example.com,9639995898,Pune,Maharashtra,Monitor,2025-09-05,2025-09-10,2499,Pending,Call Center,2025-09-10 00:00,Completeness,Missing value in Customer_Name
ORD00406,CUST0364,Divya Gupta,39,Female,divya.gupta406@example.com,9041584907,Chennai,Tamil Nadu,Mobile,2025-01-03,2025-01-09,1,Pending,Mobile App,2025-01-12 00:00,Accuracy,Order amount is inaccurate or far outside expected range
ORD00407,CUST0144,Nikhil Singh,-5,Male,nikhil.singh407@example.com,9343811037,Jaipur,Rajasthan,Monitor,2025-02-25,2025-03-05,39999,Refunded,CRM,2025-03-06 00:00,Accuracy,Age value is outside realistic human range
ORD00408,CUST0113,Kiran Verma,44,Female,kiran.verma408@example.com,9971306084,Jaipur,Rajasthan,Printer,2026-09-07,2026-09-12,7999,Refunded,CRM,2025-03-14 00:00,Timeliness,Order date is in the future
ORD00409,CUST0270,Aditya Das,-5,Male,aditya.das409@example.com,9928178751,Lucknow,Uttar Pradesh,Headphones,2025-09-19,2025-09-22,1499,Failed,Website,2025-09-22 00:00,Accuracy,Age value is outside realistic human range
ORD00410,CUST0418,Vivaan Patel,30,Male,vivaan.patel410@example.com,9579240401,Kolkata,West Bengal,Laptop,2025-11-12,2025-11-16,799,P,Mobile App,2025-11-19 00:00,Consistency,Payment status uses inconsistent label or case
ORD00411,CUST0293,Kavya Rao,38,Male,kavya.rao411@example.com,9491193300,bengaluru,Karnataka,Laptop,2025-01-01,2025-01-02,39999,Failed,Website,2025-01-03 00:00,Consistency,"City uses inconsistent spelling, abbreviation, or case"
ORD00412,CUST0134,Ananya Jain,55,Female,ananya.jain412@example.com,9660988140,DEL,Delhi,Monitor,2025-04-18,2025-04-28,7999,Paid,Mobile App,2025-04-28 00:00,Consistency,"City uses inconsistent spelling, abbreviation, or case"
ORD00413,CUST0356,Amit Iyer,64,Male,abc.com,9847904950,Hyderabad,Telangana,Headphones,2025-04-09,2025-04-16,14999,Failed,Mobile App,2025-04-20 00:00,Interpretability,Email format is difficult to interpret or invalid
ORD00414,CUST0769,Vivaan Nair,21,Male,vivaan.nair414@example.com,999999999999999,Kolkata,West Bengal,Printer,2025-09-30,2025-10-09,799,Pending,Call Center,2025-10-12 00:00,Believability,Phone number is not plausible
ORD00415,CUST0244,Kiran Patel,32,Female,kiran.patel415@example.com,9269218099,Pune,Maharashtra,Router,2025-03-02,2025-03-05,-2500,Paid,Website,2025-03-09 00:00,Believability,Negative order amount is not believable for a normal sale
ORD00353,CUST0481,Vivaan Reddy,37,Female,vivaan.reddy353@example.com,9333056058,Jaipur,Rajasthan,Keyboard,2026-04-14,2026-04-19,14999,Pending,CRM,2025-06-20 00:00,Uniqueness,Duplicate record intentionally added
ORD00417,CUST0457,Sneha Mehta,34,Male,sneha.mehta417@example.com,9273901181,Ahmedabad,Gujarat,Tablet,2025-06-16,2025-06-21,1499,Refunded,Call Center,2025-06-22 00:00,Clean,No intentional issue
ORD00418,CUST0147,Rahul Mehta,36,Male,rahul.mehta418@example.com,9029915786,Pune,Maharashtra,Headphones,2026-01-08,2026-01-13,39999,Pending,Call Center,2025-04-08 00:00,Timeliness,Order date is in the future
ORD00419,CUST0556,Vivaan Reddy,33,Male,vivaan.reddy419@example.com,9737245413,Pune,Maharashtra,Headphones,2025-11-18,2025-11-28,499,Pending,Website,2025-11-28 00:00,Consistency,Payment status uses inconsistent label or case
ORD00420,CUST0426,Kiran Mehta,52,Male,kiran.mehta420@example.com,9190416283,Hyderabad,Telangana,Laptop,2025-02-22,2025-03-03,-500,Paid,CRM,2025-03-07 00:00,Believability,Negative order amount is not believable for a normal sale
ORD00421,CUST0155,Arjun Patel,40,Male,arjun.patel421@example.com,9155616383,Lucknow,Uttar Pradesh,Keyboard,2025-03-02,2025-03-08,799,payment_done,CRM,2025-03-12 00:00,Consistency,Payment status uses inconsistent label or case
ORD00422,CUST0739,Ananya Malhotra,34,Male,ananya.malhotra422@example.com,9798147131,HYD,Telangana,Headphones,2025-03-17,2025-03-23,999,Refunded,Call Center,2025-03-26 00:00,Consistency,"City uses inconsistent spelling, abbreviation, or case"
ORD00423,CUST0510,Kavya Gupta,62,Female,abc.com,9545207578,Lucknow,Uttar Pradesh,Keyboard,2025-03-12,2025-03-16,7999,Refunded,Website,2025-03-20 00:00,Interpretability,Email format is difficult to interpret or invalid
ORD00424,CUST0143,Aarav Rao,19,Female,aarav.rao424@example.com,9218992801,Jaipur,Rajasthan,Printer,2026-08-07,2026-08-12,499,Failed,Website,2025-03-14 00:00,Timeliness,Order date is in the future
ORD00425,CUST0375,Ananya Sharma,62,Male,ananya.sharma425@example.com,9120847415,Lucknow,Uttar Pradesh,Mobile,2025-09-02,2025-09-12,999,Paid,Mobile App,2025-07-07 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00426,CUST0406,Aarav Patel,25,Male,aarav.patel426@example.com,9868589574,Hyd,Telangana,Laptop,2025-11-06,2025-11-09,14999,Pending,Website,2025-11-09 00:00,Consistency,"City uses inconsistent spelling, abbreviation, or case"
ORD00427,CUST0573,Neha Kumar,0,Male,neha.kumar427@example.com,9606464303,Kolkata,West Bengal,Smartwatch,2025-01-29,2025-02-02,7999,Pending,Call Center,2025-02-07 00:00,Accuracy,Age value is outside realistic human range
ORD00428,CUST0217,Aditya Singh,56,Female,,9573560295,Hyderabad,Telangana,Tablet,2025-05-25,2025-05-28,14999,Paid,Call Center,2025-05-28 00:00,Completeness,Missing value in Email
ORD00429,CUST0365,Aditya Patel,18,Female,aditya.patel429@example.com,9970471815,Pune,Maharashtra,Mouse,2025-09-14,2025-09-18,4999,Refunded,Call Center,2025-09-09 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00430,CUST0165,Nikhil Reddy,27,Female,nikhil.reddy430@example.com,9959657412,Mumbai,Maharashtra,Mobile,2025-04-29,2025-05-03,,Pending,Call Center,2025-05-08 00:00,Completeness,Missing value in Order_Amount
ORD00431,CUST0317,Sneha Rao,31,Male,sneha.rao431@example.com,9597003912,Bangalore,Karnataka,Smartwatch,2025-11-18,2025-11-26,799,Paid,Mobile App,2025-11-27 00:00,Consistency,"City uses inconsistent spelling, abbreviation, or case"
ORD00432,CUST0373,Rahul Jain,47,Female,rahul.jain432@example.com,9848913893,Ahmedabad,Gujarat,Monitor,2025-08-15,2025-08-14,799,Refunded,Call Center,2025-08-18 00:00,Believability,Delivery date is before order date
ORD00433,CUST0584,Divya Mehta,-5,Male,divya.mehta433@example.com,9303404694,Jaipur,Rajasthan,Laptop,2025-03-21,2025-03-23,2499,Refunded,CRM,2025-03-24 00:00,Accuracy,Age value is outside realistic human range
ORD00434,CUST0760,Kavya Rao,43,Female,,9420146306,Mumbai,Maharashtra,Keyboard,2025-06-25,2025-07-05,9999,Pending,Call Center,2025-07-10 00:00,Completeness,Missing value in Email
ORD00435,CUST0146,Kavya Gupta,31,Male,kavya.gupta435@example.com,9042785628,Delhi,Delhi,Laptop,2025-08-05,2025-08-10,2499,Pending,CRM,2025-08-10 00:00,Clean,No intentional issue
ORD00436,CUST0448,Kavya Singh,37,Male,kavya.singh436@example.com,9363075066,Delhi,Delhi,Keyboard,03/08/25,2025-08-11,9999,Pending,Mobile App,2025-08-16 00:00,Interpretability,Date format is ambiguous
ORD00437,CUST0534,Priya Sharma,27,Female,priya.sharma437@example.com,9799866507,Bengaluru,Karnataka,Printer,2025-06-12,2025-06-14,39999,Refunded,Website,2025-05-21 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00438,CUST0310,Divya Kumar,,Female,divya.kumar438@example.com,9858664435,Delhi,Delhi,Tablet,2025-10-23,2025-10-24,4999,Failed,Mobile App,2025-10-24 00:00,Completeness,Missing value in Age
ORD00439,CUST0676,Meera Kumar,41,Male,meera.kumar439@example.com,9642698981,Jaipur,Rajasthan,SWT,2025-03-25,2025-04-03,7999,Refunded,CRM,2025-04-05 00:00,Interpretability,Product category is stored as unexplained code
ORD00440,CUST0217,Arjun Gupta,65,Male,,9243141994,Ahmedabad,Gujarat,Router,2025-10-25,2025-10-26,39999,Failed,Call Center,2025-10-29 00:00,Completeness,Missing value in Email
ORD00441,CUST0016,Rohan Iyer,36,Female,rohan.iyer441@example.com,9078573154,Pune,Kerala,Monitor,2025-08-01,2025-08-05,499,Refunded,Call Center,2025-08-05 00:00,Accuracy,City and State do not match
ORD00442,CUST0237,Sneha Chopra,0,Female,sneha.chopra442@example.com,9085678625,Bengaluru,Karnataka,Mouse,2025-03-30,2025-04-06,4999,Pending,Mobile App,2025-04-09 00:00,Accuracy,Age value is outside realistic human range
ORD00320,CUST0448,Rohan Mehta,61,Male,rohan.mehta320@example.com,9083963245,Ahmedabad,Gujarat,Router,2025-11-19,2025-11-28,799,Failed,CRM,2025-12-01 00:00,Uniqueness,Duplicate record intentionally added
ORD00444,CUST0146,Vivaan Patel,23,Male,vivaan.patel444@example.com,0000000000,Hyderabad,Telangana,Smartwatch,2025-02-22,2025-02-24,9999,Paid,CRM,2025-02-24 00:00,Believability,Phone number is not plausible
ORD00445,CUST0676,Amit Mehta,44,Female,amit.mehta445@example.com,9560994651,Chennai,Tamil Nadu,Printer,2025-03-24,2025-03-27,2499,Paid,Mobile App,2025-03-28 00:00,Clean,No intentional issue
ORD00446,CUST0031,Amit Nair,19,Male,amit.nair446@example.com,9327924935,Jaipur,Rajasthan,Router,2025-03-20,2025-03-24,4999,Paid,Mobile App,2025-01-23 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00447,CUST0211,Neha Kumar,30,Female,neha.kumar447@example.com,9948478664,Bengaluru,Karnataka,Tablet,2025-05-24,2025-05-31,799,Failed,Mobile App,2025-05-15 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00448,CUST0031,Meera Reddy,20,Female,meera.reddy448@example.com,9184122313,Lucknow,Uttar Pradesh,Mouse,2025-05-31,2025-06-10,39999,paid,CRM,2025-06-13 00:00,Consistency,Payment status uses inconsistent label or case
ORD00102,CUST0062,Sai Chopra,58,Male,sai.chopra102@example.com,9666440505,Mumbai,Maharashtra,Headphones,2025-01-05,2025-01-04,14999,Refunded,Mobile App,2025-01-11 00:00,Uniqueness,Duplicate record intentionally added
ORD00450,CUST0616,Amit Sharma,49,Female,amit.sharma450@example.com,9335268992,Hyderabad,Telangana,Monitor,,2025-08-06,799,Refunded,Call Center,2025-08-07 00:00,Completeness,Missing value in Order_Date
ORD00451,CUST0325,Neha Sharma,39,Male,neha.sharma451@example.com,9745363648,Mumbai,Maharashtra,Printer,2025-02-18,2025-02-25,59999,Failed,CRM,2025-02-27 00:00,Clean,No intentional issue
ORD00452,CUST0175,Divya Verma,19,Male,,9078850608,Hyderabad,Telangana,Laptop,2025-03-13,2025-03-15,4999,Refunded,CRM,2025-03-16 00:00,Completeness,Missing value in Email
ORD00453,CUST0327,Aditya Patel,39,Female,aditya.patel453@example.com,9878944155,Pune,Maharashtra,Headphones,2025-03-12,2025-03-22,9999,Paid,Call Center,2025-03-23 00:00,Clean,No intentional issue
ORD00097,CUST0696,Neha Rao,44,Female,neha.rao97@example.com,9449967341,Pune,Kerala,Laptop,2025-10-13,2025-10-23,59999,Pending,Call Center,2025-10-28 00:00,Uniqueness,Duplicate record intentionally added
ORD00455,CUST0158,Pooja Verma,39,Male,pooja.verma455@example.com,9811934624,Lucknow,Uttar Pradesh,Router,2025-09-21,2025-09-27,2499,PAID,CRM,2025-10-02 00:00,Consistency,Payment status uses inconsistent label or case
ORD00456,CUST0192,Nikhil Chopra,54,Male,nikhil.chopra456@example.com,9245315323,Bengaluru,Karnataka,Printer,2025-02-24,2025-02-26,-999,Paid,Call Center,2025-03-01 00:00,Believability,Negative order amount is not believable for a normal sale
ORD00457,CUST0609,Kiran Singh,24,Male,kiran.singh457@example.com,9265102118,Kolkata,Kerala,Mouse,2025-04-10,2025-04-15,1499,Refunded,Mobile App,2025-04-16 00:00,Accuracy,City and State do not match
ORD00458,CUST0211,Arjun Patel,32,Female,arjun.patel458@example.com,9126720196,Kolkata,West Bengal,Mouse,2025-02-21,2025-02-25,59999,Failed,Mobile App,2025-02-28 00:00,Clean,No intentional issue
ORD00459,CUST0486,Rohan Reddy,38,Male,rohan.reddy459@example.com,9409817034,Bengaluru,Karnataka,Headphones,2025-06-20,2025-06-28,-999,Paid,CRM,2025-07-03 00:00,Believability,Negative order amount is not believable for a normal sale
ORD00460,CUST0312,Arjun Sharma,19,Female,arjun.sharma460@example.com,9834356248,Delhi,Delhi,Router,15/09/25,2025-09-18,999,Paid,Mobile App,2025-09-18 00:00,Interpretability,Date format is ambiguous
ORD00461,CUST0510,Divya Gupta,25,Female,divya.gupta461@example.com,9056420931,Jaipur,Rajasthan,Laptop,2025-03-17,2025-03-24,1499,Pending,Mobile App,2025-03-26 00:00,Clean,No intentional issue
ORD00462,CUST0317,Isha Malhotra,46,Male,isha.malhotra462@example.com,9157817573,Pune,Maharashtra,Keyboard,2025-06-19,2025-06-26,24999,Refunded,CRM,2025-06-28 00:00,Clean,No intentional issue
ORD00463,CUST0499,Pooja Malhotra,,Male,pooja.malhotra463@example.com,9270025034,Ahmedabad,Gujarat,Headphones,2025-09-25,2025-09-30,24999,Pending,CRM,2025-10-02 00:00,Completeness,Missing value in Age
ORD00464,CUST0225,Ananya Malhotra,36,Male,ananya.malhotra464@example.com,9092633989,Mumbai,Maharashtra,Monitor,2025-03-15,2025-03-19,123456789,Paid,Mobile App,2025-03-21 00:00,Accuracy,Order amount is inaccurate or far outside expected range
ORD00465,CUST0313,Priya Das,55,Male,priya.das465@example.com,999999999999999,Delhi,Delhi,Monitor,2025-03-11,2025-03-18,14999,Pending,Mobile App,2025-03-20 00:00,Believability,Phone number is not plausible
ORD00466,CUST0091,Ananya Gupta,40,Female,ananya.gupta466@example.com,9763251552,Ahmedabad,Kerala,Mouse,2025-07-30,2025-08-07,499,Paid,Call Center,2025-08-10 00:00,Accuracy,City and State do not match
ORD00467,CUST0609,Aarav Gupta,51,Female,aarav.gupta467@example.com,999999999999999,Hyderabad,Telangana,Mobile,2025-01-29,2025-02-03,39999,Paid,Website,2025-02-05 00:00,Believability,Phone number is not plausible
ORD00468,CUST0069,Pooja Reddy,32,Male,pooja.reddy468@example.com,9061024840,Pune,Maharashtra,Monitor,2025-01-04,2025-01-12,24999,payment_done,CRM,2025-01-12 00:00,Consistency,Payment status uses inconsistent label or case
ORD00469,CUST0023,Rahul Chopra,33,Female,rahul.chopra469@example.com,9186175426,Lucknow,Uttar Pradesh,Printer,2026-07-18,2026-07-23,7999,Pending,Call Center,2025-11-19 00:00,Timeliness,Order date is in the future
